,age,workclass,eduacation,education_numeric,mariatal_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,census_income
8308,"(27.429, 37.857]",Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
8309,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K
8310,"(58.714, 69.143]",Private,1st-4th,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,4,United-States,<=50K
8311,"(58.714, 69.143]",Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,1848,0,40,United-States,<=50K
8312,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
8313,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,<=50K
8314,"(48.286, 58.714]",State-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,3887,0,35,United-States,<=50K
8315,"(16.927, 27.429]",Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
8316,"(58.714, 69.143]",Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3471,0,40,United-States,<=50K
8317,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
8318,"(48.286, 58.714]",Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
8319,"(48.286, 58.714]",Private,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
8320,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,<=50K
8321,"(48.286, 58.714]",Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2603,40,United-States,<=50K
8322,"(16.927, 27.429]",Unemployed,Some-college,10,Never-married,Unemployed,Own-child,White,Male,0,0,30,United-States,<=50K
8323,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8324,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,52,United-States,<=50K
8325,"(48.286, 58.714]",State-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
8326,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
8327,"(37.857, 48.286]",State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,>50K
8328,"(37.857, 48.286]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
8329,"(48.286, 58.714]",Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,Puerto-Rico,<=50K
8330,"(48.286, 58.714]",Private,Some-college,10,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,15,United-States,<=50K
8331,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
8332,"(48.286, 58.714]",Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
8333,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
8334,"(58.714, 69.143]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
8335,"(48.286, 58.714]",State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
8336,"(58.714, 69.143]",Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
8337,"(69.143, 79.571]",Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,<=50K
8338,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
8339,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
8340,"(37.857, 48.286]",Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,>50K
8341,"(37.857, 48.286]",Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,28,United-States,<=50K
8342,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
8343,"(16.927, 27.429]",Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
8344,"(16.927, 27.429]",Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
8345,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
8346,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
8347,"(37.857, 48.286]",Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
8348,"(48.286, 58.714]",Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States,>50K
8349,"(37.857, 48.286]",State-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
8350,"(16.927, 27.429]",Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,El-Salvador,<=50K
8351,"(58.714, 69.143]",Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
8352,"(16.927, 27.429]",Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
8353,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,<=50K
8354,"(27.429, 37.857]",Private,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K
8355,"(27.429, 37.857]",Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
8356,"(27.429, 37.857]",Private,12th,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,33,United-States,<=50K
8357,"(37.857, 48.286]",Local-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
8358,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
8359,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,47,United-States,>50K
8360,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,50,United-States,>50K
8361,"(37.857, 48.286]",Self-emp-inc,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,>50K
8362,"(58.714, 69.143]",Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
8363,"(37.857, 48.286]",Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,47,United-States,>50K
8364,"(37.857, 48.286]",Unemployed,HS-grad,9,Divorced,Unemployed,Unmarried,White,Female,0,0,40,United-States,<=50K
8365,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
8366,"(58.714, 69.143]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,>50K
8367,"(48.286, 58.714]",Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
8368,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
8369,"(16.927, 27.429]",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
8370,"(48.286, 58.714]",Self-emp-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
8371,"(37.857, 48.286]",Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
8372,"(27.429, 37.857]",Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,35,United-States,<=50K
8373,"(37.857, 48.286]",Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K
8374,"(37.857, 48.286]",Private,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
8375,"(16.927, 27.429]",Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,80,United-States,<=50K
8376,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K
8377,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
8378,"(37.857, 48.286]",Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
8379,"(58.714, 69.143]",Private,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
8380,"(27.429, 37.857]",Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,72,United-States,<=50K
8381,"(79.571, 90.0]",Private,HS-grad,9,Widowed,Sales,Unmarried,White,Male,0,0,35,United-States,<=50K
8382,"(37.857, 48.286]",Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
8383,"(27.429, 37.857]",State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,3325,0,35,United-States,<=50K
8384,"(16.927, 27.429]",Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
8385,"(58.714, 69.143]",Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
8386,"(27.429, 37.857]",Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K
8387,"(27.429, 37.857]",Unemployed,HS-grad,9,Married-civ-spouse,Unemployed,Husband,White,Male,0,0,40,United-States,<=50K
8388,"(27.429, 37.857]",State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,2977,0,45,United-States,<=50K
8389,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
8390,"(37.857, 48.286]",Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K
8391,"(16.927, 27.429]",Local-gov,12th,8,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
8392,"(27.429, 37.857]",Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Wife,White,Female,0,1485,37,United-States,>50K
8393,"(48.286, 58.714]",Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States,>50K
8394,"(37.857, 48.286]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
8395,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K
8396,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
8397,"(27.429, 37.857]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
8398,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
8399,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
8400,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,50,United-States,>50K
8401,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
8402,"(58.714, 69.143]",Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,2282,40,United-States,>50K
8403,"(37.857, 48.286]",Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
8404,"(37.857, 48.286]",Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
8405,"(27.429, 37.857]",Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,<=50K
8406,"(58.714, 69.143]",Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,<=50K
8407,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,38,United-States,<=50K
8408,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
8409,"(48.286, 58.714]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
8410,"(37.857, 48.286]",Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,80,United-States,<=50K
8411,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,38,United-States,<=50K
8412,"(27.429, 37.857]",Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
8413,"(27.429, 37.857]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
8414,"(37.857, 48.286]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
8415,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Sales,Other-relative,Black,Female,0,0,30,United-States,<=50K
8416,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
8417,"(27.429, 37.857]",Private,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,30,United-States,<=50K
8418,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,4101,0,50,United-States,<=50K
8419,"(48.286, 58.714]",Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
8420,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,<=50K
8421,"(37.857, 48.286]",Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,<=50K
8422,"(37.857, 48.286]",Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
8423,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,48,United-States,<=50K
8424,"(27.429, 37.857]",State-gov,Masters,14,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,24,United-States,<=50K
8425,"(27.429, 37.857]",Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
8426,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
8427,"(16.927, 27.429]",Private,Assoc-voc,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,16,United-States,<=50K
8428,"(48.286, 58.714]",Private,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
8429,"(16.927, 27.429]",Unemployed,HS-grad,9,Never-married,Unemployed,Own-child,Black,Female,0,0,25,United-States,<=50K
8430,"(16.927, 27.429]",Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
8431,"(79.571, 90.0]",Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
8432,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
8433,"(27.429, 37.857]",Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K
8434,"(16.927, 27.429]",Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,37,United-States,<=50K
8435,"(16.927, 27.429]",Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
8436,"(58.714, 69.143]",Private,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,Black,Male,0,0,32,United-States,<=50K
8437,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,United-States,>50K
8438,"(37.857, 48.286]",Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,50,United-States,<=50K
8439,"(27.429, 37.857]",Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
8440,"(16.927, 27.429]",Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
8441,"(37.857, 48.286]",Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
8442,"(37.857, 48.286]",Private,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,99999,0,50,United-States,>50K
8443,"(37.857, 48.286]",Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
8444,"(37.857, 48.286]",State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
8445,"(16.927, 27.429]",Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
8446,"(69.143, 79.571]",Unemployed,HS-grad,9,Married-civ-spouse,Unemployed,Husband,White,Male,2228,0,32,United-States,<=50K
8447,"(58.714, 69.143]",Unemployed,Assoc-voc,11,Widowed,Unemployed,Not-in-family,White,Female,0,0,1,United-States,<=50K
8448,"(48.286, 58.714]",Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
8449,"(58.714, 69.143]",Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
8450,"(48.286, 58.714]",Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,323,40,United-States,<=50K
8451,"(58.714, 69.143]",Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K
8452,"(69.143, 79.571]",Private,HS-grad,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,12,Cuba,<=50K
8453,"(27.429, 37.857]",Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
8454,"(27.429, 37.857]",Private,Bachelors,13,Married-AF-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
8455,"(27.429, 37.857]",Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
8456,"(16.927, 27.429]",Private,HS-grad,9,Separated,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
8457,"(16.927, 27.429]",Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
8458,"(37.857, 48.286]",Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
8459,"(37.857, 48.286]",Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
8460,"(27.429, 37.857]",Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
8461,"(37.857, 48.286]",Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,<=50K
8462,"(58.714, 69.143]",Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
8463,"(48.286, 58.714]",Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
8464,"(27.429, 37.857]",Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
8465,"(37.857, 48.286]",State-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
